DT_PUBLICACAO;TEXTO;N_CURTIDAS;LINK_PUBLICACAO;DATA_DOWNLOAD;URL_ESP
2023-09-12;"O show car especial do Novo Nissan Sentra é inspiração em cada detalhe. Desde o vermelho marcante, o design esportivo e até o número 23 no capô não é aleatório, já que em japonês o número 2 é pronunciado 'Ni' e o número 3 'San'.
E você pode ver de pertinho o 'Ni-San' inspirado nas pistas de corrida de Gran Turismo no Shopping Eldorado até o dia 18/09.

Acelere 🔥🔥🔥";•;https://www.instagram.com/p/CxG_pBjxv44/?img_index=1;2024-06-02;https://www.instagram.com/nissanbrasil?igsh=MXU4eGZlaXk0NmNkNg==
2023-09-13;"Quem tem o Nissan Kicks gosta tanto que até dorme dentro dele, duvida? Então olha só isso!

Camila e Guilherme montaram um Kicks Home e agora vão partir para mais uma nova expedição. Acompanhe tudo aqui e nas redes do @esticaedalee";•;https://www.instagram.com/p/CxJd4D-RDf1/;2024-06-02;https://www.instagram.com/nissanbrasil?igsh=MXU4eGZlaXk0NmNkNg==
2023-09-14;"LIBERDADE! Esse sempre foi nosso maior objetivo qdo iniciamos as nossas Expedições.

O Estica e Dale é um propósito de vida. É preparar (esticar) tudo o que estiver ao nosso alcance para minimizar os riscos e Daleee, sair em direção a novos lugares e novas aventuras. Foi aí que surgiu a ideia de dormir no nosso Nissan Kicks. Sim, foi desafiador, mas pensamos: ""o que nós precisamos para viajar do nosso jeito?"" - ""Uma cama"". 💡Idéia lançada.
 
Com espaço disponível, o próximo passo foi preparar tudo para alcançar o que queremos - ver os detalhes dos lugares ESPETACULARES, do entardecer ao amanhecer, sem pressa para ir embora. E a @nissanbrasil resolveu apoiar as nossas aventuras e embarcar com a gnt na próxima Expedição. Imagina a nossa felicidade 💃🏻🕺🏻.
 
Obrigada por nos acompanharem e estarem aqui junto com a gnt, vibrando e torcendo pelas nossas conquistas. Aquela corrente do bem que movimenta o mundo.
 
Então, vem aí a PRÓXIMA EXPEDIÇÃO 🚘🛏️❄️. Falta pouco e estamos loucos para compartilhar esse destino. Vai ser inesquecível. Quem vem com a gnt?";e;https://www.instagram.com/p/CxMCPm5xvMX/?img_index=1;2024-06-02;https://www.instagram.com/nissanbrasil?igsh=MXU4eGZlaXk0NmNkNg==
2023-09-15;Quando o que você mais ama vira o seu trabalho 🥰🕺🏻 #nissan #nissanbrasil #dance #coreo;e;https://www.instagram.com/p/CxOb28sPMF8/;2024-06-02;https://www.instagram.com/nissanbrasil?igsh=MXU4eGZlaXk0NmNkNg==
2023-09-16;"O Novo Nissan Sentra se transformou em um ícone esportivo no show car especial. Criado pela Nissan com inspiração em ‘Gran Turismo’, ele é pura emoção nas pistas e está acelerando corações até este fim de semana. Veja esta máquina incrível de pertinho até dia 18/09 no Shopping Eldorado em São Paulo.

🎥 @nakmotion";•;https://www.instagram.com/p/CxQ5aFExm4l/;2024-06-02;https://www.instagram.com/nissanbrasil?igsh=MXU4eGZlaXk0NmNkNg==
2023-09-18;Quando o seu trabalho é fazer aquilo que você mais ama 🥰🕺🏽 #nissankicks;e;https://www.instagram.com/p/CxWBiK9RbMF/;2024-06-02;https://www.instagram.com/nissanbrasil?igsh=MXU4eGZlaXk0NmNkNg==
2023-09-20;Chegou o Novo Nissan Kicks XPlay 2024 com design único. Aproveite e ative sua atitude de um jeito ainda mais exclusivo.;•;https://www.instagram.com/p/CxamNdbO9Rb/;2024-06-02;https://www.instagram.com/nissanbrasil?igsh=MXU4eGZlaXk0NmNkNg==
2023-09-21;"Desafiamos os seus conceitos com o Novo Nissan Versa 2024, um sedan único, arrojado, confortável, seguro e com um ASMR altamente satisfatório.

#NovoNissanVersa #ASMR #ASMRVersa #ASMRNissan
🎥 @guiipaiva";•;https://www.instagram.com/p/Cxd31WbJw30/;2024-06-02;https://www.instagram.com/nissanbrasil?igsh=MXU4eGZlaXk0NmNkNg==
2023-09-25;Descubra a combinação perfeita de sofisticação e exclusividade ao volante do Novo Nissan Sentra.;•;https://www.instagram.com/p/CxocjkYRbAu/;2024-06-02;https://www.instagram.com/nissanbrasil?igsh=MXU4eGZlaXk0NmNkNg==
2023-09-27;"O Prêmio Reclame Aqui voltou! E a Nissan é indicada pelo 4º ano consecutivo, é a única Montadora de Veículos que possuí o selo RA1000 por mais de 2 anos.

Agora é a sua vez de votar e escolher a Nissan do Brasil. Confira o passo a passo:

1. Acesse o site bit.ly/nissandobrasil
2. Se não estiver cadastrado no site, realize o cadastro;
3. Escolha a Nissan do Brasil entre as 6 montadoras finalistas do prêmio.";•;https://www.instagram.com/p/CxtgfA1RPq4/?img_index=1;2024-06-02;https://www.instagram.com/nissanbrasil?igsh=MXU4eGZlaXk0NmNkNg==
2023-09-29;Velocidade, emoção e um campeão! O desafio ‘Gran Turismo’ já tem seu vencedor, veja quem fez o melhor tempo. #BemVindoAEquipeNissan de jogador a corredor!;•;https://www.instagram.com/p/CxyYxeHR1Bi/;2024-06-02;https://www.instagram.com/nissanbrasil?igsh=MXU4eGZlaXk0NmNkNg==
2023-09-30;O conforto e design do Novo Nissan Kicks XPlay 2024 entregam uma experiência exclusiva. Conheça todos os detalhes deste modelo único e aproveite.;•;https://www.instagram.com/p/Cx1J7-Txm14/?img_index=1;2024-06-02;https://www.instagram.com/nissanbrasil?igsh=MXU4eGZlaXk0NmNkNg==
2023-10-01;"Falaaa galera, a nossa próxima Expedição está quase chegando e vendo a nossa história, a Nissan Brasil resolveu embarcar junto com a gente. Vocês não fazem ideia da nossa ansiedade. Partiremos para mais uma aventura e a idéia é dormir em lugares remotos dentro do nosso Kicks Home mas, dessa vez teremos um elemento a mais, pegaremos neve 😲❄️.

E para garantir que tudo vai funcionar perfeitamente bem (dentro do que é possível controlar numa aventura como essa 😅), subimos a Serra Catarinense para testar a nossa cama dentro do Novo Kicks. O resultado foi uma pequena adaptação no centro da cama, já que nosso carro não tinha esse suporte. E o que mais nos deixou animados é que, nesse Kicks, teremos o sistema de câmeras 360° o que vai colaborar mto para a nossa segurança na estrada. Ahh, e para nós que não vivemos sem música, o sistema de som bose vai ser demais para embalar as nossas aventuras.

É isso aí Daleers, bora para a próxima Expedição 💃🏻🕺🏻.

Estica e Daleeee e partiu Ushuaia. 🚘💛

Quem leu até aqui, deixa nos comentários “Ushuaia” pra dar spoiler para os curiosos ✨";e;https://www.instagram.com/p/Cx24ZYjuzJk/;2024-06-02;https://www.instagram.com/nissanbrasil?igsh=MXU4eGZlaXk0NmNkNg==
2023-10-02;"Você de um jeito único. O Novo Nissan Kicks XPlay 2024 reflete atitude em cada um de seus ângulos.
Exclusivo, original e atraente, a edição limitada chama a atenção por onde passa.";•;https://www.instagram.com/p/Cx6aHplx_9v/;2024-06-02;https://www.instagram.com/nissanbrasil?igsh=MXU4eGZlaXk0NmNkNg==
2023-10-04;"O Novo Nissan Kicks XPlay 2024 Edição Limitada vem com uma série de exclusividades em design e estilo, desenhadas especialmente para garantir uma experiência única.

🎥 @monotoshi";•;https://www.instagram.com/p/Cx_aonAR8wN/;2024-06-02;https://www.instagram.com/nissanbrasil?igsh=MXU4eGZlaXk0NmNkNg==
2023-10-05;"Tecnológico e cheio de atitude, o Novo Nissan Kicks XPlay 2024 vem equipado com detalhes exclusivos. Você de um jeito único.

📸 @monotoshi";•;https://www.instagram.com/p/CyCQ316xdJw/?img_index=1;2024-06-02;https://www.instagram.com/nissanbrasil?igsh=MXU4eGZlaXk0NmNkNg==
2023-10-06;Sua combinação de cores se destaca na multidão. O Novo Nissan Kicks XPlay 2024 expressa sua originalidade em todos os momentos.;•;https://www.instagram.com/p/CyEwRS9ROk4/?img_index=1;2024-06-02;https://www.instagram.com/nissanbrasil?igsh=MXU4eGZlaXk0NmNkNg==
2023-10-09;O Novo Nissan Kicks XPlay 2024 garante muita atitude com seus retrovisores vermelhos, aerofólio esportivo, badge XPlay, além de todo conforto interno e acabamentos bi-tone para uma experiência de direção única.;•;https://www.instagram.com/p/CyMgLC7xHK4/;2024-06-02;https://www.instagram.com/nissanbrasil?igsh=MXU4eGZlaXk0NmNkNg==
2023-10-10;O Novo Nissan Kicks XPlay 2024 é a Edição Limitada que expressa sua atitude de um jeito único. Os detalhes externos e internos te hipnotizam, é impossível olhar apenas uma vez.;•;https://www.instagram.com/p/CyO_nuYRe9b/;2024-06-02;https://www.instagram.com/nissanbrasil?igsh=MXU4eGZlaXk0NmNkNg==
2023-10-12;Tenha uma experiência de direção única no Novo Nissan Kicks XPlay 2024. Se destaque na multidão com a exclusividade e originalidade que você queria em todos os momentos.;•;https://www.instagram.com/p/CyTXv6ouit4/;2024-06-02;https://www.instagram.com/nissanbrasil?igsh=MXU4eGZlaXk0NmNkNg==
2023-10-15;"Atenção, proprietários de picapes.
Marquem na agenda o dia 17/10.
Vocês vão se surpreender.";•;https://www.instagram.com/p/CybVIdrxPQf/;2024-06-02;https://www.instagram.com/nissanbrasil?igsh=MXU4eGZlaXk0NmNkNg==
2023-10-17;"Atenção proprietários de picape, nós sabemos que vocês merecem muito mais!
Por isso, a Nissan Frontier 2024 é a única picape com 6 anos de garantia. Isso sim é resistência! 🛻💪🏼
#Frontier6Anos #NissanFrontier6anos #NissanFrontier";•;https://www.instagram.com/p/CygULg5LnPY/;2024-06-02;https://www.instagram.com/nissanbrasil?igsh=MXU4eGZlaXk0NmNkNg==
2023-10-19;"Nissan Frontier 2024, a única picape com 6 anos de garantia. Além da maior garantia da categoria, ela também conta com a extensão do Nissan Way Assistance para o mesmo período. Esse benefício é válido para todas as Nissan Frontier 2024 🛻💪🏼 #Frontier6Anos #NissanFrontier6anos

* Imagens ilustrativas. Garantia de seis anos, sem limite de quilometragem para uso particular; para uso comercial, garantia de seis anos ou 100 mil km, o que ocorrer primeiro, válida somente para a Nissan Frontier a partir do ano/modelo 2024. Demais condições, consulte o manual de garantia do veículo.";•;https://www.instagram.com/p/CymEq9RR6gC/;2024-06-02;https://www.instagram.com/nissanbrasil?igsh=MXU4eGZlaXk0NmNkNg==
2023-10-20;"Expedição Patagônia - Sempre que falamos que dormimos dentro do carro as pessoas não fazem ideia de como alguém com 1,85 m de altura consegue se adaptar e dormir confortável. A realidade é que nosso Kicks Home tem o espaço suficiente para nos deixar quentinhos, aconchegantes e seguros para dormirmos aonde quisermos. Fechamos os olhos e nos sentimos em casa, mudando nosso quintal a cada dia, imersos na Cordilheira dos Andes em meio a Patagônia em busca do ""Fin del Mundo"". Estamos na metade dessa aventura, seguimos firmes e passando por lugares incríveis, inóspitos e, fazendo um zoom out, é inacreditável vermos aonde já chegamos. Ter a liberdade de curtir o caminho sem pressa de chegar, apesar de ansiosos pela Terra del Fuego/Ushuaia.

O que será que o Fim do Mundo nos reserva? Bora nessa aventura pq na nossa casa sobre rodas tem espaço suficiente para você.";e;https://www.instagram.com/p/Cyoo9EdRB4w/?img_index=1;2024-06-02;https://www.instagram.com/nissanbrasil?igsh=MXU4eGZlaXk0NmNkNg==
2023-10-21;"Além de contar com um design robusto e imponente, a Nissan Frontier 2024 é única picape da categoria com 6 anos de garantia. O que você está esperando para garantir a sua?



⛩️🛻💪🏼 #Frontier6Anos #NissanFrontier6anos





* Imagens ilustrativas. Garantia de seis anos, sem limite de quilometragem para uso particular; para uso comercial, garantia de seis anos ou 100 mil km, o que ocorrer primeiro, válida somente para a Nissan Frontier a partir do ano/modelo 2024. Demais condições, consulte o manual de garantia do veículo.";•;https://www.instagram.com/p/CyrWrE6RGjX/;2024-06-02;https://www.instagram.com/nissanbrasil?igsh=MXU4eGZlaXk0NmNkNg==
2023-10-22;Uma obra de arte que inspira uma nova obra de arte. Fique de olho nos próximos dias para conferir o painel exclusivo que o Negritoo @ngritoo fez inspirado no Novo Nissan Kicks XPlay 2024.;•;https://www.instagram.com/p/Cyt3lcvxXry/;2024-06-02;https://www.instagram.com/nissanbrasil?igsh=MXU4eGZlaXk0NmNkNg==
2023-10-23;"Detalhes exclusivos que se destacam, linhas de design únicas, cores e acabamentos que tornam o Novo Nissan Kicks XPlay 2024 uma verdadeira obra de arte. Negritoo @ngritoo se inspirou nesta edição limitada para seu novo painel. Curiosos para saber como ficou?

Você de um jeito único.";•;https://www.instagram.com/p/CywjlMURkkW/;2024-06-02;https://www.instagram.com/nissanbrasil?igsh=MXU4eGZlaXk0NmNkNg==
2023-10-25;"Nissan Frontier 2024, a única picape com 6 anos de garantia!
-
Depois do teto solar, da suspensão Multilink e dos bancos Zero Gravity, a Frontier tem mais um item que só ela tem no mercado: 6 anos de garantia.
-
@Nissanbrasil
#Bfms #Nissan #Frontier #Pickup #Offroad #Diesel #4x4 #Frontier6anos #NissanFrontier6Anos #Publicidade";e;https://www.instagram.com/p/Cy1q5_VLSRn/;2024-06-02;https://www.instagram.com/nissanbrasil?igsh=MXU4eGZlaXk0NmNkNg==
2023-10-25;"O terceiro carro apresentado é Nissan Hyper Tourer, minivan elétrica com direção autônoma, mais um modelo que é pensado para mudar a sua vida. Com bancos que podem girar em 360º, você pode conversar cara a cara mesmo com o veículo em movimento, perfeito para quem aprecia uma boa companhia.

#JMS2023 #ConceptCar";•;https://www.instagram.com/p/Cy1pkpbRfl9/?img_index=1;2024-06-02;https://www.instagram.com/nissanbrasil?igsh=MXU4eGZlaXk0NmNkNg==
2023-10-25;"Primeiro carro conceito Nissan apresentado no Japan Mobility Show. Descubra como o conceito Nissan Hyper Urban, pode redefinir a experiência dentro de um automóvel sem impactar o seu estilo de vida ou o planeta. Veja mais revelações do conceito #Nissan à medida que avançamos em direção ao #JapanMobilityShow, que começa hoje, 25 de outubro.

#JMS2023 #ConceptCar";•;https://www.instagram.com/p/Cy0znQ3Obsd/?img_index=1;2024-06-02;https://www.instagram.com/nissanbrasil?igsh=MXU4eGZlaXk0NmNkNg==
2023-10-25;Confira a obra exclusiva criada pelo artista Negritoo @ngritoo em homenagem ao Novo Nissan Kicks XPlay 2024.;•;https://www.instagram.com/p/CyzRkeyxzwj/;2024-06-02;https://www.instagram.com/nissanbrasil?igsh=MXU4eGZlaXk0NmNkNg==
2023-10-25;"O segundo carro conceito Nissan apresentado no Japan Mobility Show, é um novo e futurístico SUV elétrico, o Nissan Hyper Adventure. O carro conceito tem design inspirado na natureza. Desenhado para aventuras ao ar livre e com estilo de vida ecológico.

#JMS2023 #ConceptCar";•;https://www.instagram.com/p/Cy1Ow9Kxj-Z/?img_index=1;2024-06-02;https://www.instagram.com/nissanbrasil?igsh=MXU4eGZlaXk0NmNkNg==
2023-10-26;"A linguagem Nissan Emotional Geometry Design, é elevada ao mais alto grau com o Nissan Hyper Punk, o quarto carro conceito apresentado para fãs de esportivos e ultra tecnológicos.

#JMS2023 #ConceptCar";•;https://www.instagram.com/p/Cy18IspRfcV/?img_index=1;2024-06-02;https://www.instagram.com/nissanbrasil?igsh=MXU4eGZlaXk0NmNkNg==
2023-10-26;"A Nissan Motor Co. revelou no Japan Mobility Show o Nissan Hyper Force, o final retumbante da sua série inovadora de cinco veículos conceito ""hiper"".

É um supercarro totalmente elétrico de alto desempenho que visa proporcionar o máximo em prazer de dirigir, ao mesmo tempo que oferece alto desempenho ambiental e conforto para uso diário.

O Nissan Hyper Force foi concebido para entusiastas de corridas e jogadores que anseiam pela adrenalina das pistas, mas que também têm consciência ecológica.

#JMS2023 #ConceptCar";•;https://www.instagram.com/p/Cy33laTxf1o/?img_index=1;2024-06-02;https://www.instagram.com/nissanbrasil?igsh=MXU4eGZlaXk0NmNkNg==
2023-10-26;"A nova atualização “Electrify the World” já está disponível no Fortnite!
Entre nesse futuro incrível onde carros e cidades são conectados de forma perfeita através da eletricidade.
Sua missão é coletar as “baterias” e trazer a luz de volta para a cidade que está no escuro.

Código: 6440-6931-7646
Saiba mais: https://www.nissan.co.jp/JMS/2 023/EN /#fortnite";•;https://www.instagram.com/p/Cy4NpLTx2WH/;2024-06-02;https://www.instagram.com/nissanbrasil?igsh=MXU4eGZlaXk0NmNkNg==
2023-10-30;"Garanta sua Nissan Frontier 2024. Conte com o alto desempenho do motor Bi-Turbo e ainda toda exclusividade de ter a única picape do mercado com 6 anos de garantia.
🛻💪🏼 #Frontier6Anos #NissanFrontier6anos

* Imagens ilustrativas. Garantia de seis anos, sem limite de quilometragem para uso particular; para uso comercial, garantia de seis anos ou 100 mil km, o que ocorrer primeiro, válida somente para a Nissan Frontier a partir do ano/modelo 2024. Demais condições, consulte o manual de garantia do veículo.";•;https://www.instagram.com/p/CzChgt7xW-N/;2024-06-02;https://www.instagram.com/nissanbrasil?igsh=MXU4eGZlaXk0NmNkNg==
2023-10-31;"Descubra como o mesmo trajeto pode se tornar ainda melhor quando percorrido pela Nissan Frontier 2024 🛻💪🏼 A única picape com 6 anos de garantia, que combina força, resistência, qualidade e o incomparável DNA japonês. Atributos exclusivos que garantem uma experiência duradoura e confiável.
#Frontier6Anos #NissanFrontier6anos

* Imagens ilustrativas. Garantia de seis anos, sem limite de quilometragem para uso particular; para uso comercial, garantia de seis anos ou 100 mil km, o que ocorrer primeiro, válida somente para a Nissan Frontier a partir do ano/modelo 2024. Demais condições, consulte o manual de garantia do veículo.";•;https://www.instagram.com/p/CzFCXA7RQ49/;2024-06-02;https://www.instagram.com/nissanbrasil?igsh=MXU4eGZlaXk0NmNkNg==
2023-11-01;"Nissan Frontier 2024, a única picape com 6 anos de garantia. Para quem quer força mas não abre mão do conforto em todos os sentidos.
🛻💪🏼 #Frontier6Anos #NissanFrontier6anos

* Imagens ilustrativas. Garantia de seis anos, sem limite de quilometragem para uso particular; para uso comercial, garantia de seis anos ou 100 mil km, o que ocorrer primeiro, válida somente para a Nissan Frontier a partir do ano/modelo 2024. Demais condições, consulte o manual de garantia do veículo.";•;https://www.instagram.com/p/CzHt-QixqZ9/;2024-06-02;https://www.instagram.com/nissanbrasil?igsh=MXU4eGZlaXk0NmNkNg==
2023-11-03;"Quem trabalha nessa Indústria a Céu Aberto, que é o Agronegócio, não tem muitas garantias. Mas uma coisa eu garanto: agora a Nissan Frontier tem 6 anos de garantia. A Nova Nissan Frontier tem tudo o que os Produtores Rurais brasileiros precisam: Força, Resistência, Conforto, Segurança e muito mais... em breve mostrarei como ela pode contribuir para a sua Luta e na Lida do Agro💪🏽

#NissanFrontier #Nissan #Frontier6Anos #NissanFrontier6Anos #Picape #4x4 #Agro #Agronegocio

Publicidade";e;https://www.instagram.com/p/CzMuxqfOGPx/;2024-06-02;https://www.instagram.com/nissanbrasil?igsh=MXU4eGZlaXk0NmNkNg==
2023-11-05;"No Nissan Sentra a melhor música acompanha seus ouvidos com a qualidade e excelência do sistema de áudio Bose®. São oito alto-falantes posicionados estrategicamente para maximizar a acústica interna.

Do seu jeito em cada detalhe.";•;https://www.instagram.com/p/CzRAOCpOrTA/;2024-06-02;https://www.instagram.com/nissanbrasil?igsh=MXU4eGZlaXk0NmNkNg==
2023-11-06;"Você está perto de ter a picape com robustez e resistência para encarar qualquer desafio.
Fale com nossos consultores e garanta sua Nissan Frontier 2024, a única picape com 6 anos de garantia. 🛻💪🏼 #Frontier6Anos #NissanFrontier6anos

* Imagens ilustrativas. Garantia de seis anos, sem limite de quilometragem para uso particular; para uso comercial, garantia de seis anos ou 100 mil km, o que ocorrer primeiro, válida somente para a Nissan Frontier a partir do ano/modelo 2024. Demais condições, consulte o manual de garantia do veículo.";•;https://www.instagram.com/p/CzUi4nhRmBY/;2024-06-02;https://www.instagram.com/nissanbrasil?igsh=MXU4eGZlaXk0NmNkNg==
2023-11-07;"A Nissan Frontier 2024 é sinônimo de resistência e durabilidade, por isso, é a única com 6 anos de garantia! Confie em uma picape pronta para enfrentar qualquer desafio. 🛻💪🏼 #Frontier6Anos #NissanFrontier6anos

* Imagens ilustrativas. Garantia de seis anos, sem limite de quilometragem para uso particular; para uso comercial, garantia de seis anos ou 100 mil km, o que ocorrer primeiro, válida somente para a Nissan Frontier a partir do ano/modelo 2024. Demais condições, consulte o manual de garantia do veículo.";•;https://www.instagram.com/p/CzXCS72JDrt/;2024-06-02;https://www.instagram.com/nissanbrasil?igsh=MXU4eGZlaXk0NmNkNg==
2023-11-10;"Nissan Frontier 2024, a única picape com 6 anos de garantia. Supere qualquer terreno, desfrute do conforto excepcional. Aventure-se com estilo em todas as ocasiões!

⛩️🛻💪🏼 #Frontier6Anos #NissanFrontier6anos

* Imagens ilustrativas. Garantia de seis anos, sem limite de quilometragem para uso particular; para uso comercial, garantia de seis anos ou 100 mil km, o que ocorrer primeiro, válida somente para a Nissan Frontier a partir do ano/modelo 2024. Demais condições, consulte o manual de garantia do veículo.";•;https://www.instagram.com/p/CzcmuSZRj2r/?img_index=1;2024-06-02;https://www.instagram.com/nissanbrasil?igsh=MXU4eGZlaXk0NmNkNg==
2023-11-10;"📍Ushuaia - CHEGAMOS NO FIN DEL MUNDO com nosso Kicks Home 🚘♥️

A gnt amaa viajar de carro, mas, para você ter uma boa experiência e minimizar os desafios da estrada, você precisa de PLANEJAMENTO. Os nossos cuidados com o carro antes da partida são: revisão do carro na autorizada Nissan, pneus novos ou pouco uso, documentos necessários para passar a fronteira e transitar por outros países. 💡Aqui vai uma dica: se o carro é de terceiros, você precisa de autorização autenticada em cartório. Feito isso, você está pronto para as surpresas do caminho 😅!

Na Expedição Patagônia, os nossos maiores desafios foram:
⛽️Abastecimento e condições da estrada: quanto mais ao Sul da Argentina, menos postos de combustível no caminho e condições mais precárias do asfalto.
💨 E a mais desafiadora de todas: O VENTO. Não à toa aqui é a terra do vento (50km/h a 100km/h) e com isso a autonomia do carro diminui e você precisa contabilizar esse detalhe 😅. O Kicks é um carro super econômico e estável, essa foi a nossa sorte. Na estrada ele faz 18km/L e nos ventos Patagônicos ele fez 15km/L andando na manha, até pq, o vento te impede de acelerar.

Estamos no Fin del Mundo, onde o vento faz a curva 😂 e chegamos seguros e loucos para ver o que ele nos reserva.

Quem aí tá de carona nessa aventura? Na nossa casa sobre rodas tem espaço suficiente para você. ♥️🙌";e;https://www.instagram.com/p/CzetL39RY4z/;2024-06-02;https://www.instagram.com/nissanbrasil?igsh=MXU4eGZlaXk0NmNkNg==
2023-11-12;"Um sedan único, com design arrojado, conforto no espaço interno e os mais altos padrões de segurança, este é o Novo Nissan Versa 2024. Agende um test drive e escolha a versão que mais combina com você.

Desafiamos os seus conceitos.
#NovoNissanVersa2024 #NovoNissanVersa";•;https://www.instagram.com/p/CzhtQsxx1aU/?img_index=1;2024-06-02;https://www.instagram.com/nissanbrasil?igsh=MXU4eGZlaXk0NmNkNg==
2023-11-12;"Nissan Frontier Platinum ou Pro-4x? Uma mini avaliação na vertical das duas versões topo de linha da Frontier.
Visual cromaaado ou visual off-road? Os itens de série são os mesmos e as duas contam com suspensão multilink, teto solar e bancos zero gravity, todos itens exclusivos para uma picape média! A Frontier também é a única picape média com 6 anos de garantia!
-
Eai, qual a sua preferida?
@Nissanbrasil
#Bfms #Nissan #Frontier #Pickup #Offroad #Diesel #4x4 #Publicidade";e;https://www.instagram.com/p/CzkEjsXLXe4/;2024-06-02;https://www.instagram.com/nissanbrasil?igsh=MXU4eGZlaXk0NmNkNg==
2023-11-13;"Nissan Hyper Urban, o carro conceito da Nissan que pode redefinir sua experiência sem afetar seu estilo de vida.

#Nissan #JapanMobilityShow #HyperUrban";•;https://www.instagram.com/p/CzkfvwFsXB4/;2024-06-02;https://www.instagram.com/nissanbrasil?igsh=MXU4eGZlaXk0NmNkNg==
